Title,Director,Budget,Revenue,IMDB_Rating,Review,Profit,ROI,Genre_Action,Genre_Comedy,Genre_Drama,Genre_Horror,Genre_Romance,Genre_Thriller,compound,sentiment
Movie 401,Director D,21650836,280838383,8.1,"Not worth the time, poor screenplay.",259187547,11.97124891620813,True,False,False,False,False,False,-0.5812,negative
Movie 402,Director C,88188874,156613432,7.7,Amazing movie with great visuals and acting.,68424558,0.775886513756826,False,False,False,True,False,False,0.836,positive
Movie 403,Director D,82080550,11114710,7.0,"Not worth the time, poor screenplay.",-70965840,-0.8645877738392348,False,False,True,False,False,False,-0.5812,negative
Movie 404,Director A,93221838,157581385,4.8,A decent movie with good direction.,64359547,0.6903913115293865,True,False,False,False,False,False,0.4404,positive
Movie 405,Director C,31599202,255281641,8.5,Amazing movie with great visuals and acting.,223682439,7.078736956711755,False,False,False,False,True,False,0.836,positive
Movie 406,Director A,71915689,271935747,4.9,A decent movie with good direction.,200020058,2.781313240286136,False,False,False,True,False,False,0.4404,positive
Movie 407,Director D,74850051,160119144,3.6,Terrible plot and boring scenes.,85269093,1.139198863070915,False,False,False,False,True,False,-0.6597,negative
Movie 408,Director C,86125032,201653675,8.5,A decent movie with good direction.,115528643,1.3414060966618857,True,False,False,False,False,False,0.4404,positive
Movie 409,Director D,79388942,267235304,6.8,"Not worth the time, poor screenplay.",187846362,2.3661527319510065,False,False,False,True,False,False,-0.5812,negative
Movie 410,Director C,16694552,168596565,9.0,Amazing movie with great visuals and acting.,151902013,9.09889723306142,False,False,False,True,False,False,0.836,positive
Movie 411,Director D,54699247,174097240,7.6,"Not worth the time, poor screenplay.",119397993,2.1828087139846732,False,False,False,False,True,False,-0.5812,negative
Movie 412,Director D,28987361,21755387,4.2,"Not worth the time, poor screenplay.",-7231974,-0.24948714717424605,False,True,False,False,False,False,-0.5812,negative
Movie 413,Director D,90468042,42486185,7.0,Amazing movie with great visuals and acting.,-47981857,-0.5303735544536269,False,True,False,False,False,False,0.836,positive
Movie 414,Director A,48945196,107953687,8.6,"Not worth the time, poor screenplay.",59008491,1.205603324175063,False,False,False,True,False,False,-0.5812,negative
Movie 415,Director B,46807351,209447595,4.9,Loved the characters and the storyline.,162640244,3.4746731127766664,False,False,False,True,False,False,0.5994,positive
Movie 416,Director B,52840094,55477275,9.4,"Not worth the time, poor screenplay.",2637181,0.04990871136603201,False,True,False,False,False,False,-0.5812,negative
Movie 417,Director C,54164386,95784035,5.0,Loved the characters and the storyline.,41619649,0.7683951037495376,False,False,False,True,False,False,0.5994,positive
Movie 418,Director B,24277752,25255965,8.9,Amazing movie with great visuals and acting.,978213,0.040292569097830806,False,False,False,False,False,True,0.836,positive
Movie 419,Director C,20458675,124504190,8.9,Amazing movie with great visuals and acting.,104045515,5.085642887430393,False,False,True,False,False,False,0.836,positive
Movie 420,Director D,18203180,156776476,6.3,A decent movie with good direction.,138573296,7.61258725123852,False,False,False,False,False,True,0.4404,positive
Movie 421,Director A,21172236,201348354,5.0,Amazing movie with great visuals and acting.,180176118,8.510018403346722,False,True,False,False,False,False,0.836,positive
Movie 422,Director A,9611172,136087677,6.2,Loved the characters and the storyline.,126476505,13.159321776782269,False,False,False,True,False,False,0.5994,positive
Movie 423,Director B,89226724,197139317,5.9,Loved the characters and the storyline.,107912593,1.2094200948137466,False,True,False,False,False,False,0.5994,positive
Movie 424,Director B,51268135,262836900,7.2,Amazing movie with great visuals and acting.,211568765,4.126710772685607,False,True,False,False,False,False,0.836,positive
Movie 425,Director C,32699471,35385495,9.0,A decent movie with good direction.,2686024,0.08214273558125756,False,False,False,True,False,False,0.4404,positive
Movie 426,Director C,6501681,156562769,9.2,"Not worth the time, poor screenplay.",150061088,23.08035229658299,False,False,False,True,False,False,-0.5812,negative
Movie 427,Director A,98103248,299812745,4.7,Amazing movie with great visuals and acting.,201709497,2.0560939735654826,False,False,False,False,True,False,0.836,positive
Movie 428,Director B,68158662,251358442,8.2,Terrible plot and boring scenes.,183199780,2.687842962645012,False,True,False,False,False,False,-0.6597,negative
Movie 429,Director D,46072971,194808147,4.8,Terrible plot and boring scenes.,148735176,3.2282523304173285,False,False,False,False,True,False,-0.6597,negative
Movie 430,Director D,45878262,36934383,4.5,Amazing movie with great visuals and acting.,-8943879,-0.19494807802440292,False,False,True,False,False,False,0.836,positive
Movie 431,Director A,11117586,74095393,9.0,Loved the characters and the storyline.,62977807,5.664701581800221,False,False,False,True,False,False,0.5994,positive
Movie 432,Director B,27908813,268355075,7.9,Amazing movie with great visuals and acting.,240446262,8.615424167269314,False,True,False,False,False,False,0.836,positive
Movie 433,Director D,67741995,64533301,8.1,"Not worth the time, poor screenplay.",-3208694,-0.047366393623335126,False,False,False,True,False,False,-0.5812,negative
Movie 434,Director B,11410308,174517703,9.3,Terrible plot and boring scenes.,163107395,14.29474077299228,False,False,False,False,False,True,-0.6597,negative
Movie 435,Director D,26920249,289213358,6.0,A decent movie with good direction.,262293109,9.743338889621711,False,False,True,False,False,False,0.4404,positive
Movie 436,Director C,82803141,287735912,4.3,A decent movie with good direction.,204932771,2.474939579888642,True,False,False,False,False,False,0.4404,positive
Movie 437,Director D,45585403,84581937,4.9,"Not worth the time, poor screenplay.",38996534,0.8554609904402951,False,False,False,True,False,False,-0.5812,negative
Movie 438,Director D,4154523,8774452,5.3,Amazing movie with great visuals and acting.,4619929,1.1120239315079012,False,False,False,False,False,True,0.836,positive
Movie 439,Director B,22336856,133845245,4.8,Terrible plot and boring scenes.,111508389,4.992125525633509,False,False,False,False,True,False,-0.6597,negative
Movie 440,Director B,94401168,271303470,4.5,Amazing movie with great visuals and acting.,176902302,1.873941877498804,False,False,False,True,False,False,0.836,positive
Movie 441,Director C,77273197,179519563,7.6,Terrible plot and boring scenes.,102246366,1.3231802225032827,True,False,False,False,False,False,-0.6597,negative
Movie 442,Director A,19548312,49335582,8.5,A decent movie with good direction.,29787270,1.5237770913416975,False,False,False,True,False,False,0.4404,positive
Movie 443,Director D,76286079,165079728,5.1,A decent movie with good direction.,88793649,1.1639561262546998,True,False,False,False,False,False,0.4404,positive
Movie 444,Director A,22907327,226361858,5.4,Loved the characters and the storyline.,203454531,8.881635600696669,False,False,False,False,False,True,0.5994,positive
Movie 445,Director D,64148805,232203254,9.4,A decent movie with good direction.,168054449,2.6197596198401514,False,True,False,False,False,False,0.4404,positive
Movie 446,Director C,6335620,63745093,8.3,A decent movie with good direction.,57409473,9.061381995763634,False,False,False,False,False,True,0.4404,positive
Movie 447,Director C,67105688,27757698,5.3,Amazing movie with great visuals and acting.,-39347990,-0.5863584916974549,True,False,False,False,False,False,0.836,positive
Movie 448,Director D,34730534,259426067,7.3,Loved the characters and the storyline.,224695533,6.469682642944678,True,False,False,False,False,False,0.5994,positive
Movie 449,Director C,37873525,48084273,8.1,Terrible plot and boring scenes.,10210748,0.2696012055915049,True,False,False,False,False,False,-0.6597,negative
Movie 450,Director A,78398830,138696259,4.5,Amazing movie with great visuals and acting.,60297429,0.7691113375033786,False,False,True,False,False,False,0.836,positive
Movie 451,Director D,85727566,78599697,8.1,Terrible plot and boring scenes.,-7127869,-0.08314558936620223,False,False,True,False,False,False,-0.6597,negative
Movie 452,Director B,90921963,275885753,9.3,Terrible plot and boring scenes.,184963790,2.034313645428003,False,True,False,False,False,False,-0.6597,negative
Movie 453,Director C,13866822,201026450,6.7,"Not worth the time, poor screenplay.",187159628,13.496937366038159,False,False,False,False,True,False,-0.5812,negative
Movie 454,Director A,56678444,130544961,5.8,"Not worth the time, poor screenplay.",73866517,1.3032559080132828,False,False,False,False,False,True,-0.5812,negative
Movie 455,Director C,61513762,171518078,5.1,A decent movie with good direction.,110004316,1.7882878956419541,False,False,False,False,True,False,0.4404,positive
Movie 456,Director A,17702082,37290815,4.0,Terrible plot and boring scenes.,19588733,1.106577915524287,True,False,False,False,False,False,-0.6597,negative
Movie 457,Director B,20409916,22070978,7.7,"Not worth the time, poor screenplay.",1661062,0.08138504832650953,True,False,False,False,False,False,-0.5812,negative
Movie 458,Director B,25124468,239402808,9.0,Amazing movie with great visuals and acting.,214278340,8.528671731477061,False,False,True,False,False,False,0.836,positive
Movie 459,Director B,37253690,176226547,6.6,Amazing movie with great visuals and acting.,138972857,3.7304454135952705,False,True,False,False,False,False,0.836,positive
Movie 460,Director D,54221356,145223498,8.7,Loved the characters and the storyline.,91002142,1.67834500487225,False,True,False,False,False,False,0.5994,positive
Movie 461,Director B,63553917,148847956,9.5,Amazing movie with great visuals and acting.,85294039,1.3420736758050649,False,False,True,False,False,False,0.836,positive
Movie 462,Director B,84199284,290494659,6.0,Amazing movie with great visuals and acting.,206295375,2.4500846705537307,False,False,False,False,False,True,0.836,positive
Movie 463,Director C,3969487,228221747,4.5,Loved the characters and the storyline.,224252260,56.494015473536,True,False,False,False,False,False,0.5994,positive
Movie 464,Director C,10595394,155525845,5.4,A decent movie with good direction.,144930451,13.678627807517115,False,False,True,False,False,False,0.4404,positive
Movie 465,Director B,68731501,104285624,5.0,Terrible plot and boring scenes.,35554123,0.5172900705311237,False,False,False,False,True,False,-0.6597,negative
Movie 466,Director D,88798040,152387579,3.8,A decent movie with good direction.,63589539,0.7161142182868,False,False,False,True,False,False,0.4404,positive
Movie 467,Director A,37902034,221378796,5.5,Loved the characters and the storyline.,183476762,4.84081571981071,False,False,False,False,True,False,0.5994,positive
Movie 468,Director A,34636493,266334396,7.9,Loved the characters and the storyline.,231697903,6.689415784675429,False,True,False,False,False,False,0.5994,positive
Movie 469,Director C,93152607,105882900,4.4,Loved the characters and the storyline.,12730293,0.13666061970761592,True,False,False,False,False,False,0.5994,positive
Movie 470,Director B,69977294,245633170,9.4,"Not worth the time, poor screenplay.",175655876,2.510183889076934,False,False,True,False,False,False,-0.5812,negative
Movie 471,Director D,44009414,240694995,4.5,Loved the characters and the storyline.,196685581,4.469170641535922,False,False,False,False,True,False,0.5994,positive
Movie 472,Director A,99888848,269085996,5.9,Terrible plot and boring scenes.,169197148,1.693854232856905,False,False,False,False,True,False,-0.6597,negative
Movie 473,Director D,33806691,91853890,6.2,Terrible plot and boring scenes.,58047199,1.717032850094675,False,True,False,False,False,False,-0.6597,negative
Movie 474,Director D,41153003,90226207,9.2,A decent movie with good direction.,49073204,1.192457425281941,True,False,False,False,False,False,0.4404,positive
Movie 475,Director C,30543142,120713310,6.9,Terrible plot and boring scenes.,90170168,2.952223055506208,False,False,False,False,True,False,-0.6597,negative
Movie 476,Director A,84529040,20352010,8.5,A decent movie with good direction.,-64177030,-0.7592305555581845,False,False,False,True,False,False,0.4404,positive
Movie 477,Director B,33167363,128023297,4.4,Amazing movie with great visuals and acting.,94855934,2.8599178656440065,False,False,False,False,False,True,0.836,positive
Movie 478,Director C,33101962,294007576,6.5,"Not worth the time, poor screenplay.",260905614,7.881877636135284,False,False,False,False,True,False,-0.5812,negative
Movie 479,Director B,76996665,262746323,3.7,A decent movie with good direction.,185749658,2.4124377075292807,False,False,True,False,False,False,0.4404,positive
Movie 480,Director C,97685681,68424918,6.4,"Not worth the time, poor screenplay.",-29260763,-0.2995399397379438,False,False,False,True,False,False,-0.5812,negative
Movie 481,Director C,10306380,47887185,5.7,Amazing movie with great visuals and acting.,37580805,3.6463632235566705,False,True,False,False,False,False,0.836,positive
Movie 482,Director A,55746766,259532425,6.1,A decent movie with good direction.,203785659,3.65556019877458,False,True,False,False,False,False,0.4404,positive
Movie 483,Director C,22217093,7412073,9.3,"Not worth the time, poor screenplay.",-14805020,-0.6663797104328636,False,True,False,False,False,False,-0.5812,negative
Movie 484,Director B,45296565,215947010,4.3,A decent movie with good direction.,170650445,3.767403665156508,False,False,False,False,False,True,0.4404,positive
Movie 485,Director B,35944762,132679793,8.6,Terrible plot and boring scenes.,96735031,2.691213562632575,True,False,False,False,False,False,-0.6597,negative
Movie 486,Director A,56955309,54328417,4.3,Amazing movie with great visuals and acting.,-2626892,-0.04612198662639158,False,False,False,False,False,True,0.836,positive
Movie 487,Director C,7270873,73723447,7.8,Loved the characters and the storyline.,66452574,9.139559169854843,False,False,False,False,True,False,0.5994,positive
Movie 488,Director B,30701094,134295877,4.9,Amazing movie with great visuals and acting.,103594783,3.3743026551431683,False,True,False,False,False,False,0.836,positive
Movie 489,Director D,24248044,268427988,6.4,Terrible plot and boring scenes.,244179944,10.070088292482477,False,False,False,False,True,False,-0.6597,negative
Movie 490,Director C,26756436,57237307,5.0,Terrible plot and boring scenes.,30480871,1.1391977242410014,False,False,False,True,False,False,-0.6597,negative
Movie 491,Director C,41110443,262003842,9.3,A decent movie with good direction.,220893399,5.373169999651913,False,False,False,False,True,False,0.4404,positive
Movie 492,Director D,15118279,12040360,4.9,Terrible plot and boring scenes.,-3077919,-0.20358924451652202,True,False,False,False,False,False,-0.6597,negative
Movie 493,Director A,45182426,31260930,9.0,A decent movie with good direction.,-13921496,-0.3081174968338353,False,False,False,False,True,False,0.4404,positive
Movie 494,Director C,20877899,167907861,6.5,Loved the characters and the storyline.,147029962,7.042373468709663,True,False,False,False,False,False,0.5994,positive
Movie 495,Director D,51753401,226052914,5.3,Terrible plot and boring scenes.,174299513,3.3678851946367736,False,False,True,False,False,False,-0.6597,negative
Movie 496,Director D,25849076,165873866,5.3,"Not worth the time, poor screenplay.",140024790,5.4170133586206335,False,False,False,False,True,False,-0.5812,negative
Movie 497,Director A,89947820,106026905,8.1,Loved the characters and the storyline.,16079085,0.17876014115739547,True,False,False,False,False,False,0.5994,positive
Movie 498,Director A,50724384,14631878,5.3,A decent movie with good direction.,-36092506,-0.7115415339494315,False,False,False,True,False,False,0.4404,positive
Movie 499,Director D,75597087,99660427,8.5,Terrible plot and boring scenes.,24063340,0.318310413204149,True,False,False,False,False,False,-0.6597,negative
Movie 500,Director C,68197038,247792626,6.9,Terrible plot and boring scenes.,179595588,2.633480767889069,False,True,False,False,False,False,-0.6597,negative
Movie 501,Director B,23713875,266990117,8.9,"Not worth the time, poor screenplay.",243276242,10.25881438609253,False,False,False,False,True,False,-0.5812,negative
Movie 502,Director D,67225554,284107597,4.7,Loved the characters and the storyline.,216882043,3.226184539884937,False,False,False,False,True,False,0.5994,positive
Movie 503,Director A,80616445,139350901,8.0,Loved the characters and the storyline.,58734456,0.72856668388193,True,False,False,False,False,False,0.5994,positive
Movie 504,Director B,14669046,129857805,8.4,A decent movie with good direction.,115188759,7.852505132235593,False,True,False,False,False,False,0.4404,positive
Movie 505,Director A,40662796,209741606,5.2,Terrible plot and boring scenes.,169078810,4.158071422338986,True,False,False,False,False,False,-0.6597,negative
Movie 506,Director B,60466559,4399700,4.0,A decent movie with good direction.,-56066859,-0.9272374669112559,False,False,False,False,False,True,0.4404,positive
Movie 507,Director D,46141102,21542079,8.5,"Not worth the time, poor screenplay.",-24599023,-0.5331260402059751,False,False,False,True,False,False,-0.5812,negative
Movie 508,Director C,96820813,95231212,6.5,A decent movie with good direction.,-1589601,-0.016417967901178436,False,False,False,True,False,False,0.4404,positive
Movie 509,Director A,49551488,53753853,8.4,Terrible plot and boring scenes.,4202365,0.08480804854941995,False,False,False,False,True,False,-0.6597,negative
Movie 510,Director D,30268379,150854184,3.6,Amazing movie with great visuals and acting.,120585805,3.9838871120253914,False,False,True,False,False,False,0.836,positive
Movie 511,Director B,3385825,28730756,9.0,Terrible plot and boring scenes.,25344931,7.485599816883625,True,False,False,False,False,False,-0.6597,negative
Movie 512,Director D,12077047,296080076,7.3,Amazing movie with great visuals and acting.,284003029,23.515933075361882,False,False,True,False,False,False,0.836,positive
Movie 513,Director A,49701103,57055520,5.3,A decent movie with good direction.,7354417,0.14797291319671518,False,False,True,False,False,False,0.4404,positive
Movie 514,Director D,7730692,193090056,9.4,Loved the characters and the storyline.,185359364,23.97707268637788,False,False,False,True,False,False,0.5994,positive
Movie 515,Director A,79796450,93420123,9.0,Loved the characters and the storyline.,13623673,0.17073031444381298,True,False,False,False,False,False,0.5994,positive
Movie 516,Director A,4141741,268949324,5.8,Terrible plot and boring scenes.,264807583,63.93629707893371,False,False,False,False,False,True,-0.6597,negative
Movie 517,Director C,69170006,41058175,8.6,A decent movie with good direction.,-28111831,-0.4064164892511358,False,False,False,False,False,True,0.4404,positive
Movie 518,Director D,47111261,216971822,3.9,Loved the characters and the storyline.,169860561,3.605519304609571,True,False,False,False,False,False,0.5994,positive
Movie 519,Director A,46905951,231945886,7.9,Terrible plot and boring scenes.,185039935,3.9449138340676644,False,True,False,False,False,False,-0.6597,negative
Movie 520,Director A,15298685,33471510,8.4,Loved the characters and the storyline.,18172825,1.1878684344438755,False,False,False,False,False,True,0.5994,positive
Movie 521,Director B,37525602,196264493,9.0,"Not worth the time, poor screenplay.",158738891,4.230149085949374,False,True,False,False,False,False,-0.5812,negative
Movie 522,Director C,74656047,168499298,6.3,"Not worth the time, poor screenplay.",93843251,1.257008035799163,False,False,True,False,False,False,-0.5812,negative
Movie 523,Director D,24037673,252390003,5.7,"Not worth the time, poor screenplay.",228352330,9.499768550807726,False,False,False,False,True,False,-0.5812,negative
Movie 524,Director B,5179704,155917600,5.8,Amazing movie with great visuals and acting.,150737896,29.101642873801282,True,False,False,False,False,False,0.836,positive
Movie 525,Director D,82918141,224165792,8.4,Loved the characters and the storyline.,141247651,1.703458969250167,False,False,True,False,False,False,0.5994,positive
Movie 526,Director B,64679959,191258799,5.6,Loved the characters and the storyline.,126578840,1.9570024773825228,False,False,False,True,False,False,0.5994,positive
Movie 527,Director C,68978917,17074750,8.6,Loved the characters and the storyline.,-51904167,-0.7524642203356136,False,False,True,False,False,False,0.5994,positive
Movie 528,Director A,2861515,145848116,5.1,Loved the characters and the storyline.,142986601,49.96884552413669,False,False,True,False,False,False,0.5994,positive
Movie 529,Director A,1355572,138060167,7.7,Terrible plot and boring scenes.,136704595,100.8464286662752,False,False,False,False,False,True,-0.6597,negative
Movie 530,Director B,42992748,181833750,6.1,"Not worth the time, poor screenplay.",138841002,3.2294051545623463,False,False,False,False,True,False,-0.5812,negative
Movie 531,Director D,54434596,20304710,8.3,A decent movie with good direction.,-34129886,-0.626988873032143,False,False,False,True,False,False,0.4404,positive
Movie 532,Director D,81191919,223718890,4.2,Loved the characters and the storyline.,142526971,1.7554329637164998,False,False,False,False,False,True,0.5994,positive
Movie 533,Director C,32756067,27362662,6.6,Terrible plot and boring scenes.,-5393405,-0.16465361974012327,False,False,True,False,False,False,-0.6597,negative
Movie 534,Director C,38301286,115512816,4.7,Terrible plot and boring scenes.,77211530,2.0158991528378447,True,False,False,False,False,False,-0.6597,negative
Movie 535,Director B,97641518,269179440,5.8,A decent movie with good direction.,171537922,1.7568133465520273,True,False,False,False,False,False,0.4404,positive
Movie 536,Director A,39563199,28423130,7.2,Amazing movie with great visuals and acting.,-11140069,-0.28157654794295073,False,False,False,False,True,False,0.836,positive
Movie 537,Director A,72571656,163298817,5.6,Amazing movie with great visuals and acting.,90727161,1.2501734974877796,False,False,True,False,False,False,0.836,positive
Movie 538,Director A,65095416,161058921,3.8,Loved the characters and the storyline.,95963505,1.4741975840510797,False,False,False,False,True,False,0.5994,positive
Movie 539,Director C,47649665,102829047,7.3,A decent movie with good direction.,55179382,1.1580224540928041,False,False,True,False,False,False,0.4404,positive
Movie 540,Director D,24427420,244966825,4.5,Terrible plot and boring scenes.,220539405,9.0283544066463,False,False,False,False,True,False,-0.6597,negative
Movie 541,Director A,44343781,9173572,7.6,"Not worth the time, poor screenplay.",-35170209,-0.7931260755595018,False,False,True,False,False,False,-0.5812,negative
Movie 542,Director C,26668562,5851988,3.9,Loved the characters and the storyline.,-20816574,-0.7805660462682615,False,False,False,True,False,False,0.5994,positive
Movie 543,Director D,13247221,292017153,3.8,A decent movie with good direction.,278769932,21.043653759531903,False,False,False,False,True,False,0.4404,positive
Movie 544,Director A,93213747,73288976,7.3,Terrible plot and boring scenes.,-19924771,-0.2137535679152561,False,False,False,False,True,False,-0.6597,negative
Movie 545,Director A,92629482,76908328,8.4,Loved the characters and the storyline.,-15721154,-0.16972084546473012,False,True,False,False,False,False,0.5994,positive
Movie 546,Director D,6739151,149176722,8.0,"Not worth the time, poor screenplay.",142437571,21.135833133876954,False,False,False,False,True,False,-0.5812,negative
Movie 547,Director B,15849143,121655296,6.2,"Not worth the time, poor screenplay.",105806153,6.6758280242660435,False,False,False,False,True,False,-0.5812,negative
Movie 548,Director C,16083541,103588032,8.1,"Not worth the time, poor screenplay.",87504491,5.440623492053149,False,False,True,False,False,False,-0.5812,negative
Movie 549,Director B,57879266,140198179,3.7,A decent movie with good direction.,82318913,1.4222521930392138,False,True,False,False,False,False,0.4404,positive
Movie 550,Director A,75664067,58581942,7.0,Amazing movie with great visuals and acting.,-17082125,-0.22576271243786036,True,False,False,False,False,False,0.836,positive
Movie 551,Director A,33880738,210064459,8.4,A decent movie with good direction.,176183721,5.200114619699252,False,True,False,False,False,False,0.4404,positive
Movie 552,Director C,1953104,48088502,5.1,A decent movie with good direction.,46135398,23.621577755204022,False,False,False,True,False,False,0.4404,positive
Movie 553,Director A,7345804,25494513,3.7,Amazing movie with great visuals and acting.,18148709,2.4706225486005344,False,False,False,True,False,False,0.836,positive
Movie 554,Director D,76129460,159436772,4.7,Terrible plot and boring scenes.,83307312,1.094284814314984,True,False,False,False,False,False,-0.6597,negative
Movie 555,Director B,78509760,7536397,5.7,Terrible plot and boring scenes.,-70973363,-0.9040068776162352,False,False,False,False,False,True,-0.6597,negative
Movie 556,Director B,92180043,63970031,8.4,A decent movie with good direction.,-28210012,-0.30603166457624675,False,False,False,True,False,False,0.4404,positive
Movie 557,Director A,15966309,116419865,3.9,Loved the characters and the storyline.,100453556,6.29159538375463,False,False,False,False,False,True,0.5994,positive
Movie 558,Director B,53744005,147618337,4.7,Loved the characters and the storyline.,93874332,1.7466940173141172,True,False,False,False,False,False,0.5994,positive
Movie 559,Director B,5170195,144842377,4.2,Amazing movie with great visuals and acting.,139672182,27.014877001737844,False,True,False,False,False,False,0.836,positive
Movie 560,Director C,47820534,252525172,4.5,A decent movie with good direction.,204704638,4.280684904104166,False,True,False,False,False,False,0.4404,positive
Movie 561,Director A,18459984,14736357,4.6,Loved the characters and the storyline.,-3723627,-0.20171344677221822,False,False,True,False,False,False,0.5994,positive
Movie 562,Director C,82226949,98219800,4.0,"Not worth the time, poor screenplay.",15992851,0.1944964661159932,False,False,False,True,False,False,-0.5812,negative
Movie 563,Director A,76696347,7114210,8.0,"Not worth the time, poor screenplay.",-69582137,-0.9072418664216172,False,True,False,False,False,False,-0.5812,negative
Movie 564,Director A,52314495,110609586,8.4,Terrible plot and boring scenes.,58295091,1.1143200560380062,True,False,False,False,False,False,-0.6597,negative
Movie 565,Director C,13406634,247961746,6.7,Loved the characters and the storyline.,234555112,17.49545128180571,False,False,False,False,True,False,0.5994,positive
Movie 566,Director A,61908238,46933017,4.6,"Not worth the time, poor screenplay.",-14975221,-0.24189383325689223,False,False,False,False,False,True,-0.5812,negative
Movie 567,Director C,97644533,264428464,6.9,Loved the characters and the storyline.,166783931,1.708072391518325,False,True,False,False,False,False,0.5994,positive
Movie 568,Director B,9033363,165473851,6.9,Loved the characters and the storyline.,156440488,17.318078328082244,False,False,False,True,False,False,0.5994,positive
Movie 569,Director B,35512773,18749864,9.0,Amazing movie with great visuals and acting.,-16762909,-0.47202478387142566,False,True,False,False,False,False,0.836,positive
Movie 570,Director C,40138453,229156239,4.0,Amazing movie with great visuals and acting.,189017786,4.709144769480777,False,True,False,False,False,False,0.836,positive
Movie 571,Director A,81993173,192211385,6.4,A decent movie with good direction.,110218212,1.3442364524665975,False,False,False,False,False,True,0.4404,positive
Movie 572,Director C,6787060,72810401,6.5,"Not worth the time, poor screenplay.",66023341,9.727826334230137,False,False,False,False,True,False,-0.5812,negative
Movie 573,Director A,48487231,204673074,9.1,Terrible plot and boring scenes.,156185843,3.22117472536223,False,False,False,False,False,True,-0.6597,negative
Movie 574,Director A,13851671,144156214,4.0,Amazing movie with great visuals and acting.,130304543,9.407135283533663,False,False,True,False,False,False,0.836,positive
Movie 575,Director D,56426722,198194836,8.9,Loved the characters and the storyline.,141768114,2.5124286681051577,True,False,False,False,False,False,0.5994,positive
Movie 576,Director D,28908565,5363353,6.8,Terrible plot and boring scenes.,-23545212,-0.8144718355961287,False,True,False,False,False,False,-0.6597,negative
Movie 577,Director A,31055146,108474381,6.2,Amazing movie with great visuals and acting.,77419235,2.4929599429350615,True,False,False,False,False,False,0.836,positive
Movie 578,Director B,28597185,17174913,7.2,A decent movie with good direction.,-11422272,-0.3994194533482929,False,False,False,False,True,False,0.4404,positive
Movie 579,Director D,67611065,283422253,6.2,A decent movie with good direction.,215811188,3.191950725816847,True,False,False,False,False,False,0.4404,positive
Movie 580,Director C,94366159,104129570,5.5,"Not worth the time, poor screenplay.",9763411,0.10346305395348347,True,False,False,False,False,False,-0.5812,negative
Movie 581,Director B,36615592,203360857,9.3,Loved the characters and the storyline.,166745265,4.553941528516049,False,False,False,False,False,True,0.5994,positive
Movie 582,Director D,20062096,49295760,7.8,Loved the characters and the storyline.,29233664,1.4571590126973772,False,False,False,False,True,False,0.5994,positive
Movie 583,Director C,52931469,162256401,8.4,"Not worth the time, poor screenplay.",109324932,2.065405212917858,False,False,True,False,False,False,-0.5812,negative
Movie 584,Director A,32600428,23750290,8.5,A decent movie with good direction.,-8850138,-0.2714730616420128,False,False,False,True,False,False,0.4404,positive
Movie 585,Director D,97095984,179509640,7.7,"Not worth the time, poor screenplay.",82413656,0.8487854245341393,True,False,False,False,False,False,-0.5812,negative
Movie 586,Director C,29694567,4756512,5.8,Amazing movie with great visuals and acting.,-24938055,-0.8398187789705773,False,False,False,False,True,False,0.836,positive
Movie 587,Director D,53216898,235661960,8.9,"Not worth the time, poor screenplay.",182445062,3.4283295129302727,False,False,False,True,False,False,-0.5812,negative
Movie 588,Director C,11478699,124687873,6.0,Loved the characters and the storyline.,113209174,9.862544004333593,False,False,False,False,True,False,0.5994,positive
Movie 589,Director D,18815529,24753815,4.6,Loved the characters and the storyline.,5938286,0.3156055830266585,False,True,False,False,False,False,0.5994,positive
Movie 590,Director A,47684663,35163071,9.0,Amazing movie with great visuals and acting.,-12521592,-0.2625916009933844,False,False,False,False,False,True,0.836,positive
Movie 591,Director A,81780666,65519169,4.0,Terrible plot and boring scenes.,-16261497,-0.1988428047284428,True,False,False,False,False,False,-0.6597,negative
Movie 592,Director B,74639395,204230132,3.7,Amazing movie with great visuals and acting.,129590737,1.7362243758808602,False,False,False,False,False,True,0.836,positive
Movie 593,Director C,34681778,33075616,5.0,Amazing movie with great visuals and acting.,-1606162,-0.04631140883261521,False,True,False,False,False,False,0.836,positive
Movie 594,Director B,26147334,155903305,7.3,"Not worth the time, poor screenplay.",129755971,4.962493346357988,True,False,False,False,False,False,-0.5812,negative
Movie 595,Director C,81787388,263413252,8.2,Loved the characters and the storyline.,181625864,2.2207074763165195,True,False,False,False,False,False,0.5994,positive
Movie 596,Director B,44779436,153282676,5.0,Loved the characters and the storyline.,108503240,2.423059549030497,False,False,False,True,False,False,0.5994,positive
Movie 597,Director A,84410115,182192157,8.4,Amazing movie with great visuals and acting.,97782042,1.1584161684888121,False,False,False,True,False,False,0.836,positive
Movie 598,Director D,8070152,93582352,7.7,A decent movie with good direction.,85512200,10.596107731304194,False,False,True,False,False,False,0.4404,positive
Movie 599,Director A,45734439,158131551,5.9,Amazing movie with great visuals and acting.,112397112,2.4576033828686517,False,False,False,True,False,False,0.836,positive
Movie 600,Director B,60843726,32717000,7.6,"Not worth the time, poor screenplay.",-28126726,-0.4622781648842479,False,False,False,False,False,True,-0.5812,negative
Movie 601,Director C,84201043,178145337,6.8,"Not worth the time, poor screenplay.",93944294,1.115714136700183,False,False,False,True,False,False,-0.5812,negative
